Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	Curation notes	created	contributor	Exact Synonym	Broad Synonym	French syn.	see also	hasDbXref	curation status	comment	image	term requested	EFSA Code	
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|			AT dcterms:date^^xsd:dateTime	A dcterms:contributor SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	A rdfs:seeAlso SPLIT=|		AI IAO:0000114	AL rdfs:comment@en	AI schema:image			
FOODON:03000007	beet food product	beet greens bunch	'plant leaf bunch' and 'has member' some 'beet leaf' and 'has member' only 'beet leaf' and 'has quality' some raw			A bunch of raw beet leaves.	https://en.wikipedia.org/wiki/Beetroot			2022-02-17T21:11:54Z	https://orcid.org/0000-0002-8844-9165	beet greens										
FOODON:00003634	rosette leaf	cauliflower leaf	'rosette leaf' and 'in taxon' some 'Brassica oleracea var. botrytis'		Brassica oleracea var. botrytis	A rosette leaf of a cauliflower plant (Brassica oleracea var. botrytis)				2021-02-11T02:00:16												
FOODON:00003635	leaf	celery leaf	'leaf' and 'in taxon' some 'Apium graveolens Dulce Group'		Apium graveolens Dulce Group	A leaf of a celery plant (Apium graveolens Dulce Group).	https://en.wikipedia.org/wiki/Celery			2021-02-11T02:01:06												
FOODON:00003636	celery food product	celery bunch	'plant leaf bunch' and 'has member' some 'celery stalk' and 'has member' only 'celery stalk' and 'has quality' some raw			A bunch of raw celery stalks.	https://en.wikipedia.org/wiki/Celery			2021-02-11T02:01:46												
FOODON:00003637	leaf	grape leaf	'leaf' and 'in taxon' some 'grape cultivar'		grape plant	A leaf of a grape plant.				2021-02-11T02:02:32												
FOODON:00003638	grape berry food product	grape cluster	'peduncle' and 'connected to' some 'grape'			A grape berry food product which is a cluster of grapes connected to a single peduncle by way of pedicels.	https://ucanr.edu//sites/intvit/files/24344.pdf			2021-02-11T02:03:25		grapes on the vine|grape bunch|bunch of grapes|clustered grape|cluster of grapes										
FOODON:00004067	grape cluster	red grape cluster	'grape cluster' and 'in taxon' some 'red grape cultivar'			A grape cluster of a red grape cultivar.				2021-11-11T02:04:21												
FOODON:00004066	grape cluster	white grape cluster	'grape cluster' and 'in taxon' some 'white grape cultivar'			A grape cluster of a white grape cultivar.				2021-11-11T02:04:21												
FOODON:00003639	leaf	groundsel leaf	'leaf' and 'in taxon' some 'Senecio vulgaris'		Senecio vulgaris	A leaf of a groundsel plant (Senecio vulgaris).	https://en.wikipedia.org/wiki/Senecio_vulgaris			2021-02-11T02:04:21												
																						
FOODON:00003641	leaf	mizuna leaf	'leaf' and 'in taxon' some 'Brassica rapa subsp. nipposinica'		Brassica rapa subsp. nipposinica	A leaf of a mizuna plant (Brassica rapa subsp. nipposinica).	https://en.wikipedia.org/wiki/Mizuna			2021-02-11T02:10:06												
FOODON:00003642	leaf	papaya leaf	'leaf' and 'in taxon' some 'Carica papaya'		Carica papaya	A leaf of a papaya plant (Carica papaya).	https://en.wikipedia.org/wiki/Papaya			2021-02-11T02:17:04												
FOODON:00002942	leaf	parsley leaf	'leaf' and 'in taxon' some 'Petroselinum crispum'		Petroselinum crispum	A leaf of a parsley plant (Petroselinum crispum)	https://en.wikipedia.org/wiki/Parsley			2019-08-10T16:48:12												
FOODON:00003644	parsley food product	parsley bunch	'plant leaf bunch' and 'has member' some 'parsley leaf' and 'has member' only 'parsley leaf' and 'has quality' some raw			A bunch of raw parsley leaves.				2021-02-11T02:20:15												
FOODON:00003645	leaf	pumpkin leaf	'leaf' and 'in taxon' some 'pumpkin plant'			A leaf of a pumpkin plant.	https://en.wikipedia.org/wiki/Pumpkin			2021-02-11T02:20:59												
FOODON:00003646	leaf	radish leaf	'leaf' and 'in taxon' some 'Raphanus sativus'		Raphanus sativus	A leaf of a radish plant (Raphanus sativus)				2021-02-11T02:21:48												
FOODON:00003647	rosette leaf	sorrel leaf	'rosette leaf' and 'in taxon' some 'Rumex acetosa'		Rumex acetosa	A leaf of a sorrel plant (Rumex acetosa)	https://en.wikipedia.org/wiki/Sorrel			2021-02-11T02:25:21												
FOODON:00003648	sorrel food product	sorrel bunch	'plant leaf bunch' and 'has member' some 'sorrel leaf' and 'has member' only 'sorrel leaf' and 'has quality' some raw			A bunch of raw sorrel leaves.				2021-02-11T02:25:59		sorrel bundle										
FOODON:00003649	leaf	taro leaf	'leaf' and 'in taxon' some 'Colocasia esculenta'		Colocasia esculenta	A leaf of a taro plant (Colocasia esculenta)	https://en.wikipedia.org/wiki/Taro			2021-02-11T02:27:32												
FOODON:00003650	leaf	vegetable leaf	'leaf' and 'in taxon' some 'vegetable-producing plant'			A leaf of a vegetable-producing plant.				2021-02-11T02:40:22												
FOODON:03315104	citrus fruit	lemon	'hesperidium fruit' and 'in taxon' some 'Citrus x limon'		Citrus x limon	A hesperidium fruit of a lemon plant (Citrus x limon)																
FOODON:00003651	pome fruit	crabapple	'pome fruit' and 'in taxon' some 'crabapple plant'			A pome fruit from a crabapple tree.	https://en.wikipedia.org/wiki/Malus			2021-02-11T02:41:10		crab apple										
FOODON:00003652	drupe fruit	jujube fruit	'drupe fruit' and 'in taxon' some 'Ziziphus jujuba'		Ziziphus jujuba	A drupe fruit of a jujube plant (Ziziphus jujuba).	https://en.wikipedia.org/wiki/Jujube			2021-02-11T02:43:29		jujube|red date|chinese date										
FOODON:00003653	pepo fruit	chayote	'pepo fruit' and 'in taxon' some 'Sicyos edulis'		Sicyos edulis	A pepo fruit of a chayote plant (Sicyos edulis)	https://en.wikipedia.org/wiki/Chayote			2021-02-11T02:47:30		pipinela|christophine|mirliton squash										
FOODON:00004260	chestnut	chinese chestnut	'chestnut' and 'in taxon' some 'Castanea mollissima'		Castanea mollissima	A whole chestnut from a chinese chestnut tree (Castanea mollissima).	https://en.wikipedia.org/wiki/Castanea_mollissima			2022-02-20T08:09:40	https://orcid.org/0000-0002-8844-9165											
FOODON:00004261		chinese chestnut (raw)				A whole raw chinese chestnut.	https://en.wikipedia.org/wiki/Castanea_mollissima			2022-02-20T08:09:40												
FOODON:00003654	chestnut	japanese chestnut	'nut fruit' and 'in taxon' some 'Castanea crenata'		Castanea crenata	A nut fruit from a japanese chestnut tree (Castanea crenata)	https://en.wikipedia.org/wiki/Castanea_crenata			2021-02-11T02:48:44												
FOODON:00003655		european chestnut	'nut fruit' and 'in taxon' some 'Castanea sativa'		Castanea sativa	A nut fruit from an european chestnut tree (Castanea sativa)	https://en.wikipedia.org/wiki/Castanea_sativa			2021-02-11T02:49:31		sweet chestnut|spanish chestnu										
FOODON:00003091		european chestnut (raw)																				
FOODON:00003656	citrus fruit	clementine	'hesperidium fruit' and 'in taxon' some 'Citrus x clementina'		Citrus x clementina	A hesperidium fruit of a clementine plant (Citrus x clementina)				2021-02-11T02:50:33												
FOODON:00003657	berry fruit	cranberry		'in taxon' some 'Vaccinium'		A berry fruit of a cranberry plant.	https://en.wikipedia.org/wiki/Cranberry			2021-02-11T02:51:13												
FOODON:00003658	melon	horned melon	'pepo fruit' and 'in taxon' some 'Cucumis metuliferus'		Cucumis metuliferus	A pepo fruit from a horned melon tree (Cucumis metuliferus).	https://en.wikipedia.org/wiki/Cucumis_metuliferus			2021-02-11T02:53:18												
FOODON:00003659	citrus fruit	citron	'hesperidium fruit' and 'in taxon' some 'Citrus medica'		Citrus medica	A hesperidium fruit of a citron plant (Citrus medica).	https://en.wikipedia.org/wiki/Citron			2021-02-11T02:54:35		buddha's hand										
																						
FOODON:00003661	citrus fruit	lime	'hesperidium fruit' and 'in taxon' some 'lime (citrus) plant'			A hesperidium fruit of a lime plant.	https://en.wikipedia.org/wiki/Lime_(fruit)			2021-02-11T02:57:03												
FOODON:00003662	cabbage head	chinese cabbage head		'in taxon' some ('Brassica rapa subsp. pekinensis' or 'Brassica rapa subsp. chinensis')		A rosette of two cultivar groups  (Brassica rapa, subspecies pekinensis and chinensis) of a chinese cabbage plant.	https://en.wikipedia.org/wiki/Chinese_cabbage			2021-02-11T02:58:04		chinese cabbage										
FOODON:00003664	rosette leaf	chinese cabbage leaf	'rosette leaf' and 'in taxon' some 'chinese cabbage head'			A rosette leaf of a chinese cabbage plant.	https://en.wikipedia.org/wiki/Chinese_cabbage			2021-02-11T03:03:18												
FOODON:00003665	fruit	durian	'fruit' and 'in taxon' some 'durian tree'			A fruit from a durian tree.	https://en.wikipedia.org/wiki/Durian			2021-02-11T03:06:45												
FOODON:00003666	radish	daikon	'root' and 'in taxon' some 'Raphanus sativus var. niger'		Raphanus sativus var. niger	A root of a daikon plant (Raphanus sativus var. niger).	https://en.wikipedia.org/wiki/Daikon			2019-08-24T21:44:52		japanese radish|kaiware daikon|chinese radish										
FOODON:00003667	seed	kola nut	'seed' and 'in taxon' some 'Cola acuminata'		Cola acuminata	A seed of a kola tree (Cola acuminata).	https://en.wikipedia.org/wiki/Kola_nut			2021-02-11T03:11:15		colanut|kolanut										
FOODON:00003668	follicle fruit	kola nut pod	'follicle fruit' and 'in taxon' some 'Cola acuminata'		Cola acuminata	A pod of a kola tree (Cola acuminata).	https://en.wikipedia.org/wiki/Kola_nut			2021-02-11T03:11:48		kola fruit|kola fruit follicle										
FOODON:00003669	nut fruit	filbert nut	'nut fruit' and 'in taxon' some 'Corylus maxima'		Corylus maxima	A nut fruit of a filbert plant (Corylus maxima).	https://en.wikipedia.org/wiki/Corylus_maxima			2021-02-11T03:13:54		filbert										
FOODON:00003670	root, tuber or bulb	leek	'root, tuber or bulb, with part of top' and 'in taxon' some 'Allium ampeloprasum'		Allium ampeloprasum	A bulb and part of top of a leek plant (Allium ampeloprasum).	https://en.wikipedia.org/wiki/Leek			2021-02-11T03:19:43												
